Year,Country,Country Code,Access to electricity (% of population) [EG.ELC.ACCS.ZS],"Adjusted net enrollment rate, primary (% of primary school age children) [SE.PRM.TENR]",Adjusted net national income (annual % growth) [NY.ADJ.NNTY.KD.ZG],Adjusted net national income (constant 2015 US$) [NY.ADJ.NNTY.KD],Adolescents out of school (% of lower secondary school age) [SE.SEC.UNER.LO.ZS],"Adolescent fertility rate (births per 1,000 women ages 15-19) [SP.ADO.TFRT]",Adults (ages 15-49) newly infected with HIV [SH.HIV.INCD],Armed forces personnel (% of total labor force) [MS.MIL.TOTL.TF.ZS],Bank capital to assets ratio (%) [FB.BNK.CAPA.ZS],Children out of school (% of primary school age) [SE.PRM.UNER.ZS],"Contributing family workers, total (% of total employment) (modeled ILO estimate) [SL.FAM.WORK.ZS]",Consumer price index (2010 = 100) [FP.CPI.TOTL],Control of Corruption: Estimate [CC.EST],Cost of business start-up procedures (% of GNI per capita) [IC.REG.COST.PC.ZS],Coverage of social insurance programs (% of population) [per_si_allsi.cov_pop_tot],Current health expenditure (% of GDP) [SH.XPD.CHEX.GD.ZS],"Current education expenditure, total (% of total expenditure in public institutions) [SE.XPD.CTOT.ZS]","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative) [SE.TER.CUAT.BA.ZS]","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative) [SE.SEC.CUAT.UP.ZS]","Employment to population ratio, 15+, total (%) (modeled ILO estimate) [SL.EMP.TOTL.SP.ZS]",Expense (% of GDP) [GC.XPN.TOTL.GD.ZS],Gross savings (% of GDP) [NY.GNS.ICTR.ZS],Gross national expenditure (% of GDP) [NE.DAB.TOTL.ZS],"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]","Inflation, GDP deflator (annual %) [NY.GDP.DEFL.KD.ZG]","Intentional homicides (per 100,000 people) [VC.IHR.PSRC.P5]","Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate) [SL.TLF.ACTI.1524.ZS]","Labor force, total [SL.TLF.TOTL.IN]","Life expectancy at birth, total (years) [SP.DYN.LE00.IN]","Maternal mortality ratio (modeled estimate, per 100,000 live births) [SH.STA.MMRT]",Merchandise exports (current US$) [TX.VAL.MRCH.CD.WT],Merchandise imports (current US$) [TM.VAL.MRCH.CD.WT],Merchandise trade (% of GDP) [TG.VAL.TOTL.GD.ZS],Military expenditure (% of GDP) [MS.MIL.XPND.GD.ZS],"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%) [SH.DYN.NCOM.ZS]",Political Stability and Absence of Violence/Terrorism: Estimate [PV.EST],Unemployment with advanced education (% of total labor force with advanced education) [SL.UEM.ADVN.ZS],"Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]","Unemployment, total (% of total labor force) (national estimate) [SL.UEM.TOTL.NE.ZS]",Access to clean fuels and technologies for cooking (% of population) [EG.CFT.ACCS.ZS],"Cause of death, by injury (% of total) [SH.DTH.INJR.ZS]","Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",Control of Corruption: Number of Sources [CC.NO.SRC]
2017,"Congo, Rep.",COG,46.2067337,,-30.45538381,4146518382,,109.817,8700,0.574175866,12.20120311,,3.526874694,120.6571176,-1.36760819,77.7,,2.51812935,,,,53.538,16.03966164,,98.69163194,0.450063823,12.36567685,,42.671,2089952,63.76,366,8252000000,4560000000,108.2606016,3.384255886,23.6,-0.533614933,,21.212,,28.7,,,10
2017,Costa Rica,CRI,99.6,96.55127,2.2207996,55044455693,11.08559036,53.783,1000,0.428224628,7.862081748,6.940879822,1.804696778,123.45837,0.432417333,8.6,18.28010098,7.04522991,95.59879303,,36.65000153,55.224,25.39672837,14.25146884,99.54658745,1.62590693,2.85888373,12.07487262,42.63,2335223,79.377,19,10769000000,16796000000,45.54990359,,10.2,0.597006142,4.353,7.73,7.729,95,,,12
2017,Cote d'Ivoire,CIV,65.6,88.60837,3.743442295,47384216568,46.2048912,111.545,8100,0.294835562,,17.14006042,12.85286367,112.4519787,-0.550527215,16.5,,3.3050983,93.53469849,,,62.61,14.94720599,19.2374427,97.66493427,0.685881065,-1.041677248,,44.412,9157647,58.48,512,11853000000,9614000000,40.87991194,0.983197802,22.3,-1.091115832,12.389,3.27,3.273,25.9,,,14
2017,Croatia,HRV,100,97.9936,6.254410029,45836741185,1.427940011,9.557,100,0.986450554,23.4831683,1.451470017,1.345773986,107.3639943,0.059864528,7.2,,6.67034649,95.80565643,,,45.825,39.44352178,24.07851972,99.3933759,1.129372103,1.165937211,1.097206143,35.671,1824724,77.82682927,5,16069000000,24829000000,72.95179799,1.643592808,16.8,0.681904495,7.112,11.21,11.208,100,,86.96982199,13
2017,Cuba,CUB,99.39618683,95.68529,1.461093101,78576812141,3.904880047,51.207,1800,1.426758748,,2.993499994,1.338507053,,0.232634813,,,11.47197342,,,,55.165,,,97.12170264,,4.113590901,4.55170753,40.822,5326759,77.529,40,2402000000,10172000000,12.98287625,2.872403239,16.8,0.638509929,,1.7,1.7,93.5,,,7
2017,Curacao,CUW,100,,,,,20.774,,,,,,109.7456083,,,,,,,,,,8.162538052,120.5522327,1.585588017,1.5855,,,,78.01707317,,425000000,1469000000,62.43750381,,,,,,,,,,
2017,Cyprus,CYP,100,97.77608,7.389087517,19237994731,0.448379993,6.608,100,2.556094288,8.697784917,1.340399981,0.918541483,100.8078868,0.746573091,12.4,,6.64387274,92.28501129,,,54.823,34.93010365,15.68727268,100.6733526,0.531766496,1.038442846,0.579219427,36.827,625955,81.328,49,3288000000,9231000000,54.73820943,1.568102939,8.8,0.530973077,9.846,11.16,11.155,100,,,9
2017,Czechia,CZE,100,89.35757,6.514243212,1.49803E+11,0.260340005,11.523,,0.427028847,6.462411301,2.906780005,0.50744072,110.8672281,0.568476737,1,,7.38071537,91.2352829,20.7316494,90.57521057,58.48,31.80739082,27.27576794,92.4783735,2.450533985,1.306944317,0.626702958,31.649,5386053,78.97804878,3,1.82142E+11,1.63352E+11,158.0275688,0.956655422,14.9,0.990649343,1.483,2.89,2.893,100,,,13
2017,Denmark,DNK,100,98.86326,2.700677557,2.73638E+11,0.712000012,2.893,200,0.505652521,4.884286067,0.561770022,0.414697313,108.6331578,2.190132141,0.2,,10.09825516,93.42622375,,,58.122,37.02215267,30.06155369,92.82463707,1.14713217,1.184661612,1.237519248,60.378,2966464,81.10243902,5,1.02506E+11,92957000000,58.85293687,1.138233254,11.2,0.854936242,4.58,5.83,5.833,100,,,10
2017,Djibouti,DJI,60.2,59.96579,2.282942852,2206834822,,22.961,200,5.760572867,5.389238609,52.60634995,4.639162901,116.2157532,-0.671873569,58.8,,2.46476936,,,15.62372017,23.86,,21.09444369,105.7712435,0.568112117,0.56223153,,14.812,225672,62.797,247,3162000000,3576000000,243.9023212,,22.3,-0.733945012,16.29,26.06,26.064,8.7,,,7
2017,Dominica,DMA,98.88589478,,,,,39.105,,,5.133194838,,,102.8522234,0.637029588,15.5,,5.27874804,,,,,,7.046604122,120.5469432,0.296252889,-3.073314798,26.98748633,,,67.525,,12000000,198000000,40.26445295,,,1.172775149,,,,89.5,,,3
2017,Dominican Republic,DOM,100,94.3396,2.592870641,71377469486,7.921840191,87.909,3700,1.494049894,9.444029122,5.313169956,1.920770587,125.3535344,-0.787117958,14.5,4.718850165,4.49336958,,,37.59999847,58.734,16.01948164,22.00714809,102.8607947,3.279556947,4.181375034,11.42079584,43.614,4752184,73.063,104,10135000000,17734000000,34.83710076,0.666063444,21,0.15207319,5.136,5.83,5.832,90,,,12
2017,Ecuador,ECU,99.2,98.03402,2.137982635,79170325304,3.766400099,72.683,2100,0.500552133,11.66343007,1.027400017,12.26536462,124.0914087,-0.625844002,34,11.55877711,7.42857933,,12.16327,43.45999908,65.533,31.57113448,25.70566041,100.7560856,0.417335589,1.946398244,5.809446327,45.226,8190955,76.972,69,19122000000,20010000000,37.52018465,2.361263384,11.4,-0.078932591,5.814,3.84,3.836,94.5,,,13
2017,"Egypt, Arab Rep.",EGY,100,98.59325,-5.631745748,2.93839E+11,13.96864033,50.624,,2.747411107,,5.358180046,7.541834445,231.0941154,-0.495695531,22.2,,5.63305616,,6.167900085,67.15647125,39.659,,12.47652769,112.8039607,29.50660839,29.51847983,1.336092161,29.116,30428646,71.302,20,25604000000,61627000000,35.12241363,1.4220317,28.1,-1.429645181,20.814,11.77,11.767,99.9,,,13
2017,El Salvador,SLV,96.8,80.96574,0.208734352,20344223978,,61.531,1000,1.563012282,10.01645391,,6.507494081,109.9458609,-0.533897817,41.4,5.516812213,8.42286873,91.95348358,6.672100067,30.32999992,56.346,24.8439899,15.0315466,116.2450824,1.012354033,0.948955022,63.223527,43.133,2687119,72.311,45,5760000000,10572000000,65.38242433,1.044469401,10.7,-0.263820618,5.206,4.39,4.385,88.3,,55.24851882,13
2017,Equatorial Guinea,GNQ,66.35205841,,-10.01229328,4246981101,,156.047,4000,0.202460707,13.39537292,,5.77212752,121.1878743,-1.645405293,103.4,,2.95976019,,,,51.051,9.902142683,,84.70204782,0.744354747,12.74238316,,28.459,493923,60.821,197,5200000000,2842000000,65.91309531,1.128936616,22,-0.172020316,,8.334,,24,,,4
2017,Eritrea,ERI,48.02331161,52.25595,,,40.13489151,68.296,500,13.07632951,,43.9361496,19.04340838,,-1.232174397,27,,3.72767901,,,,73.627,,,,,,,69.657,1544776,66.577,359,583000000,1026000000,55.95734862,,27.4,-0.733444393,,6.073,,10.4,,,9
2017,Estonia,EST,100,93.93227,5.627775744,20444532745,2.27696991,9.813,,0.857022874,13.09527651,2.412590027,0.111539487,115.4553248,1.202570915,1.2,,6.59727049,90.94671631,,86.96192169,59.818,35.05175505,28.74268644,95.9440142,3.417235495,3.590365015,2.201057494,46.123,700098,78.09268293,6,14559000000,16674000000,116.0026492,2.009766509,16.9,0.642369628,3.248,5.76,5.807,100,,13.42557616,12
2017,Eswatini,SWZ,73.5,82.59389,1.634522994,3036964794,,74.418,9000,,13.447032,12.52612972,2.533256821,155.1280446,-0.073113583,16.4,,6.98103714,,,,39.469,,16.22339877,103.5607642,6.221375289,2.478129893,11.2906959,24.567,371733,57.895,237,1801000000,1612000000,77.51587224,1.924439933,36,-0.270877749,,22.65,,51.4,,,7
2017,Ethiopia,ETH,44.3,,10.45543255,62989118189,,71.878,9900,0.270180877,8.670292774,,35.02286554,244.6490009,-0.582520843,57.8,,3.45336914,,,,78.632,11.23250356,30.59001255,116.0839291,10.68711503,6.676855083,,71.938,51076894,64.838,348,3022000000,15761000000,22.97027797,0.675310716,17.2,-1.677229643,,2.605,,5.2,,30.0951132,13
2017,Faroe Islands,FRO,100,,,,,9.465,,,,,,,,,,,,,,,,,94.5088174,,0.373671978,,,,82.34390244,,1305756810,1096198681,80.60098135,,,,,,,,,,
2017,Fiji,FJI,96,,,,,28.059,200,1.080549568,8.870855791,2.235153198,17.97729333,124.8947972,0.638752341,16.9,,3.18689561,,5.168910027,44.55635834,54.986,25.37029329,14.75846728,104.9909699,3.347578348,1.698457348,,38.841,370182,67.79,37,956000000,2420000000,63.06191167,1.404838078,38.1,0.586045206,,4.326,,44,,,2
2017,Finland,FIN,100,98.6897,2.773876954,2.02345E+11,0.685670018,4.856,,0.920382835,5.485731511,1.829550028,0.477126153,110.0007799,2.161560535,0.8,,9.12670135,90.97972107,24.33614922,75.52355957,53.761,37.89731375,23.20276998,99.95404351,0.754015047,0.819262897,1.216381684,53.216,2716261,81.63170732,7,68073000000,70586000000,54.23825373,1.351297608,10.3,1.063806653,5.211,8.64,8.64,100,,,10
2017,France,FRA,100,99.468,1.918194606,2.12266E+12,1.1523,7.288,5200,1.004991238,5.374013953,0.058400001,0.330493358,106.864453,1.22440362,0.7,,11.35755825,92.36663055,18.00167084,70.07549286,50.404,47.70799071,22.75294457,101.0644068,1.032282751,0.521577263,1.106883017,34.964,30547530,82.57560976,8,5.35298E+11,6.19334E+11,44.4918997,1.908642012,10.8,0.265700728,5.224,9.41,9.41,100,,102.2152651,11
2017,French Polynesia,PYF,100,,,,,34.344,,,,,0.349953163,,,,,,,,,49.899,,,115.4637736,,-0.379454943,,39.694,127720,82.618,,153000000,1637000000,30.68561245,,,,,11.402,,,,,
2017,Gabon,GAB,86.27,,1.146500459,9563657363,,99.037,1400,1.063991488,7.693311744,,0.939253593,114.2524472,-0.841499567,7.2,,2.78068876,,,,38.671,15.66749478,,74.5000574,2.651925831,3.820302144,,17.671,657900,66.189,218,5164000000,3491000000,57.97251921,1.81138277,22.6,-0.105891399,,20.283,,87.6,,,9
2017,"Gambia, The",GMB,56.2,80.15436,2.95719968,1082793173,32.39710999,69.575,1600,0.125687827,14.41183577,29.83130074,11.37619007,151.3842623,-0.65736568,128.2,,3.35449266,,,,57.549,,18.68342833,116.8514442,8.034189745,3.92171862,,41.518,795622,62.995,494,124000000,548000000,44.65384906,,21.4,-0.094831444,,5.16,,1.9,,,10
2017,Georgia,GEO,100,99.24104,8.404079012,13294700733,1.726021647,38.814,1000,1.318741292,11.29742501,1.129430056,19.22263872,124.1808583,0.758942425,2.5,,7.05804443,,34.01821899,92.49629974,56.982,27.2432878,19.2461495,110.9848485,6.035317253,8.491046669,2.412577216,40.128,1971577,73.57,26,2746000000,8057000000,66.5101032,1.969742969,24.9,-0.375215024,15.444,13.94,13.939,83.8,,39.39246742,11
2017,Germany,DEU,100,90.35417,2.231456136,2.98745E+12,1.442489982,8.618,2400,0.410780449,6.33,1.079630017,0.354371328,109.3524602,1.796617866,6.8,,11.32420826,93.05982971,,,58.915,28.0782392,28.83901792,92.91112159,1.509494851,1.503738989,0.983971146,49.859,43819028,80.99268293,5,1.44819E+12,1.16291E+12,70.74518335,1.153403721,12.1,0.574380219,1.977,3.75,3.746,100,,,11
2017,Ghana,GHA,79,85.74174,3.728124644,43139312808,16.58267021,65.897,17000,0.124346655,8.907296174,8.167559624,9.191201781,241.0623928,-0.253569841,17.5,,3.2806716,,3.491499901,15.59856033,66.814,17.35524013,15.85963244,102.7946146,12.37192155,10.67731058,2.015070911,42.863,12867254,64.013,274,13835000000,12647000000,43.8400739,0.312701238,23.3,0.082036331,4.472,3.37,3.369,24.4,,,15
2017,Gibraltar,GIB,100,,,,,12.57,,,,,,,,,,,96.49629974,,,,,,,,,,,,81.83,,,,,,,,,,,,,,
2017,Greece,GRC,100,98.22037,1.388739852,1.64867E+11,3.729510069,8.368,500,3.099973289,11.99737325,1.902209997,3.779727969,101.0598732,-0.111620285,1.6,,8.13515854,88.1142807,,,40.214,47.62826196,9.673807539,101.5107689,1.12125452,0.285406259,0.804322504,24.944,4709718,81.28780488,6,32627000000,53495000000,43.09452625,2.563489907,12.5,-0.081244558,16.324,21.41,21.414,100,,198.965312,11
2017,Greenland,GRL,100,,,,,39.407,,,,,,,1.148748279,,,,,,,,,,102.8227884,,3.266499642,,,,71.64121951,,596000000,760000000,47.55202326,,,1.927581429,,,,,,,2
2017,Grenada,GRD,92.19764709,,,,12.81643009,34.69,,,5.847707817,5.23635006,,106.5693351,0.46080175,15.3,,4.65701056,,,,,,,,0.908458256,1.526173501,9.923875604,,,74.765,24,30000000,420000000,39.97565269,,24,0.992373705,,,,90.1,,,4
2017,Guam,GUM,100,,,,,39.036,,,,,0.727447085,,1.171758413,,,,,,,59.206,,,,,0.998991461,,45.711,77176,77.155,,33000000,760000000,13.18809247,,,0.678459287,,5.417,,,,,1
2017,Guatemala,GTM,93.3,88.19802,2.822283931,56512066849,31.31479073,78.608,500,0.675589369,6.96779717,10.08775043,9.049198971,132.8381008,-0.787171602,22.9,,6.13563824,95.59147644,,,59.441,12.81250909,14.78434296,109.0793277,4.424536552,1.747914109,32.78298335,52.473,6364813,72.551,95,10990000000,18388000000,40.99994534,0.383850245,16.2,-0.651365459,2.91,2.46,2.462,44.2,,,13
2017,Guinea,GIN,35.4,,12.93790489,8607302739,,125.259,5600,0.342530271,11.86243262,,18.4692554,218.6473091,-1.038001418,62.6,,3.91512918,87.67404175,,,51.69,,11.42341602,111.9310369,8.914359479,10.35650236,,28.574,3795285,59.109,572,4594000000,3484000000,78.23980188,1.768122506,25.6,-0.69907409,,4.771,,0.9,,,14
2017,Guinea-Bissau,GNB,26,,14.29259212,1029203140,,94.639,1700,0.656293941,,,11.54429797,112.0136578,-1.597468257,99.9,,7.00049543,,,,54.323,12.62712582,8.420856608,105.2990717,1.691114618,5.93859668,1.117124373,35.489,609483,60.066,705,339000000,353000000,51.25253902,1.30856549,26,-0.497683495,,3.123,,1.1,,,7
2017,Guyana,GUY,89.98953247,,,,,70.484,500,1.03029408,,,4.331799071,112.3742898,-0.531385481,9.8,,4.3191123,,,,46.783,,,,1.904656155,2.109007874,15.06710759,48.66,291179,68.667,123,1437000000,1644000000,64.88809768,1.253342689,29.8,-0.049440727,,13.822,,76.5,,,7
2017,Haiti,HTI,43.29354095,,3.730656442,15342392157,,55.628,5100,0,,,21.15924156,159.3962004,-1.259292126,200.2,,3.81993892,,4.531010151,11.80156994,56.841,,15.78625072,119.8859197,10.68008872,13.7798774,,35.389,4763697,63.854,351,980000000,3890000000,32.26585016,0.049269487,31.7,-0.676077306,,13.835,,4,,,11
2017,Honduras,HND,86.5,80.47058,6.635803573,20357241866,40.30208206,75.341,1000,0.552660363,11.0076638,20.25976563,9.05577372,138.0534322,-0.739263594,39.7,3.366460058,7.00668859,,,,60.801,,23.15890299,115.6254198,3.934360844,4.512842976,40.13777311,54.972,4161688,72.692,64,8656000000,11409000000,86.72538438,1.724405178,19.5,-0.565637231,7.576,5.53,5.528,47.4,,,14
2017,"Hong Kong SAR, China",HKG,100,96.54356,,,1.326400042,3.204,,,9.833592331,1.714930058,0.268387635,127.7990538,1.571896553,1.1,,,,,63.2675209,59.213,,26.65017878,98.99086746,1.493872439,2.880587716,0.321650345,39.801,3982216,84.6804878,,5.49865E+11,5.88913E+11,333.6850656,,,0.818202198,2.511,3.12,3.124,,,,10
2017,Hungary,HUN,100,96.50686,2.383391797,1.05954E+11,3.113080025,23.913,,0.853188997,10.26126919,4.87458992,0.262188704,114.4500172,0.090999648,5.4,,6.73819399,89.89961243,,,53.711,42.08182411,24.71268091,93.38938749,2.348242812,4.029705051,1.634497542,32.458,4688293,75.81707317,14,1.13806E+11,1.07519E+11,154.6513897,1.193552897,23.1,0.796199262,1.618,4.16,4.156,100,,91.98722477,13
2017,Iceland,ISL,100,99.92112,5.14625701,15823459118,0.686770022,6.047,100,0,17.74937295,1.066490054,1.52874405,121.9569607,1.794471025,1.8,,8.26131916,95.42495728,,,75.064,31.45025466,22.38926933,95.51446696,1.760415592,0.936992856,0.873026959,82.272,213259,82.66097561,3,4878000000,6965000000,47.89252435,,8.7,1.337684989,1.614,2.74,2.742,100,,90.4444869,8
2017,India,IND,91.79415894,,8.75634238,2.15015E+12,,20.42,,0.594249382,7.040731876,9.200668335,12.99806503,159.1811978,-0.291451544,15,,2.93597651,,,,48,15.61410992,31.70675317,100.4745244,3.328173375,3.969257928,3.028882799,31.007,510055221,70.467,119,2.99241E+11,4.49925E+11,28.25469628,2.531511361,22.2,-0.774099052,,7.728,,55.5,,47.58360938,13
2017,Indonesia,IDN,98.14,94.9388,3.868664712,7.39147E+11,,36.012,30000,0.520961185,14.61829829,5.268889904,13.59018455,142.1824123,-0.304816425,11,9.285961363,2.90417194,,8.233699799,33.7715683,64.169,14.2990291,30.87836343,100.1067389,3.80879807,4.292678122,,46.443,129760147,69.936,194,1.68811E+11,1.56925E+11,32.07266525,0.865191376,25.2,-0.5049389,4.209,3.78,3.783,74.7,,32.42906712,13
2017,"Iran, Islamic Rep.",IRN,99.94,99.77089,-0.504367427,3.87872E+11,6.383130074,39.664,2100,2.003501822,,0.870440006,5.133475329,333.6733224,-0.838275671,1.4,,7.7543416,95.7437973,,,38.391,,,96.77498218,8.044924377,13.03533117,,27.707,28100798,75.971,18,92764000000,49499000000,29.23431704,2.84433845,15.1,-0.933828712,,12.23,12.232,96.8,,,9
2017,Iraq,IRQ,99.88437653,,6.576520025,1.37796E+11,,68.118,,2.085696374,14.15232817,,3.433820395,119.4183812,-1.431025505,43.3,,4.19215298,,,,36.436,25.97498339,32.10213057,85.61285939,0.184058899,14.65035979,,27.379,10020634,70.413,78,63604000000,48506000000,59.88217136,3.862344256,23.7,-2.295948267,,13.02,13.02,98.7,,35.86300616,8
2017,Ireland,IRL,100,99.88462,2.87022215,1.748E+11,,6.603,500,0.382303104,12.34398222,,0.667811338,105.079586,1.529177547,0.2,,7.14633131,94.72962189,,,57.821,24.58413014,34.38612071,78.80766678,0.340531561,1.251083468,0.817292484,46.69,2354153,82.15609756,6,1.37359E+11,93198000000,68.36548502,0.306820974,10.2,0.99340868,4.048,6.71,6.713,100,,76.45137601,9
2017,Isle of Man,IMN,100,,,,,20.093,,,,,,,,,,,,,,,,,,,3.999992113,,,,80.457,,,,,,,,,,,,,,
2017,Israel,ISR,100,97.32018,5.078839277,2.8338E+11,2.70359993,8.724,,4.350378507,7.346515915,3.196749926,0.069485829,106.4286393,0.790336132,3.2,,7.23601007,90.07927704,,,62.779,35.53822743,26.62599634,97.79198534,0.259414975,-0.033866433,1.480276756,51.122,4091598,82.55121951,3,61150000000,69127000000,36.36529318,5.430061036,9,-0.894905567,2.765,4.14,4.14,100,,,8
2017,Italy,ITA,100,97.24291,1.739282983,1.57499E+12,1.157259941,4.438,3000,1.329328797,6.635084795,1.639860034,1.279717912,108.7149018,0.175745785,14.1,,8.67773914,97.96617126,,,44.226,42.9082166,20.68469514,97.13671507,1.226533166,0.726343221,0.626624557,26.178,26103399,82.94634146,6,5.07418E+11,4.53122E+11,48.9622725,1.357370481,9.4,0.292909652,6.372,11.21,11.211,100,,,11
2017,Jamaica,JAM,97.36888123,82.8713,2.632023321,13187930247,,38.554,1100,0.278520305,,,0.908269243,150.7515234,-0.224058092,4.8,7.00190928,6.14859295,97.21338654,,,61.016,26.66160077,21.56071609,114.2090474,4.37839865,6.549827352,58.64600371,36.488,1436161,71.911,101,1310000000,5818000000,48.13294036,0.973433068,16.6,0.298302531,5.883,7.4,7.399,85.4,,102.4636034,10
2017,Japan,JPN,100,,1.396270708,3.66097E+12,0.099370003,3.29,,0.388247934,,0.0502,2.336507796,103.9637898,1.480906844,7.5,,10.65627098,88.78636169,,,58.736,16.1953847,29.28966717,99.24031728,0.484199796,-0.074349504,0.241586948,44.599,67225084,84.0997561,5,6.98329E+11,6.72096E+11,27.79294666,0.913229492,8.6,1.100126505,2.32,2.82,2.822,100,,193.4871708,11
2017,Jordan,JOR,100,80.21221,,,30.47036934,27.941,,4.298228907,15.02375288,,1.166367842,119.3298693,0.227010459,24.2,,7.98199654,94.36611938,20.92683983,48.283741,32.94,25.55887443,14.49851406,120.655381,3.323894476,1.78355011,1.301958228,29.158,2698786,75.502,42,7511000000,20498000000,67.31567622,4.684353741,15,-0.434904039,23.887,18.12,18.12,99.9,,75.38050205,11
2017,Kazakhstan,KAZ,100,99.0986,3.487974514,1.43642E+11,2.04502368,24.787,2500,0.779041544,11.96618197,2.370650291,0.108360065,168.9512996,-0.839265823,0.3,31.52140734,3.05244446,95.80162048,,,66.789,19.02613921,25.93409227,89.47641008,7.440004373,11.21110565,4.995955733,43.774,9113763,72.95,13,48304000000,29266000000,46.50318226,0.831894968,24.1,0.024372295,3.49,4.9,4.9,93.5,,16.93035826,12
2017,Kenya,KEN,55.8319931,,3.083178258,63645050210,,72.354,31000,0.134358685,11.65846261,,26.37497062,172.4282386,-0.975330949,26.3,,3.98597503,,,,71.597,25.12850909,13.27686606,110.9115359,8.005722791,7.581934028,5.037985409,44.154,21584016,62.481,490,5747000000,16687000000,27.34636049,1.237593934,20.8,-1.128438354,,3.56,,15.55,,,15
2017,Kiribati,KIR,85.67442322,96.08751,9.930444016,335870829.6,,43.559,,,,3.075079918,,101.8167556,0.417874157,40.2,,10.59990215,,,,,76.14534374,69.2331054,185.5280081,0.355520889,2.25369224,,,,66.597,112,15000000,131000000,77.43685691,,51.3,0.855434954,,,,8,,,3
2017,"Korea, Dem. People's Rep.",PRK,44.18574905,,,,,2.181,,9.611801015,,,37.88814486,,-1.501400113,,,,,,,72.165,,,,,,,66.225,15283296,72.978,108,1770000000,3781000000,,,24.9,-0.500023603,,2.875,,9.9,,,6
2017,"Korea, Rep.",KOR,100,97.54773,3.596236063,1.29065E+12,3.504189968,2.473,,2.236355787,7.929584007,1.889260054,4.192022525,113.0508108,0.445794493,14.6,,7.10694885,84.99430084,,,61.163,23.96287327,37.01406395,95.25250937,1.944332308,2.222781382,0.584333966,28.007,28349693,82.62682927,6,5.73694E+11,4.78478E+11,64.82587245,2.421489001,7.8,0.38189283,4.32,3.65,3.653,100,,37.34863514,12
2017,Kosovo,XKX,,,,,,9.341,,,12.0013744,,,113.789451,-0.527442336,1,37.04363794,,,,,,,29.28161284,125.7524476,1.488234306,0.44001847,2.771897921,,,78.783,,,,,0.802899727,,-0.244493425,24.814,,30.344,,,,8
2017,Kuwait,KWT,100,91.66328,12.45193754,1.1396E+11,,6.248,,1.054480361,11.43878997,,0.010135562,124.5576318,-0.35983929,1.7,,4.65326786,,10.66724968,30.60306931,71.61,,35.49196268,95.44741527,2.171832985,16.23109993,1.115177333,25.955,2370836,79.781,6,55015000000,33573000000,73.40277227,5.607445364,11.7,-0.051229637,,2.204,,100,,,7
2017,Kyrgyz Republic,KGZ,100,98.52371,,,6.758674622,39.144,1000,0.803787139,13.90167531,2.322128773,8.007097557,151.5925936,-1.078474283,2.1,,6.18586349,85.09397125,,,60.965,26.04976986,26.66967328,132.1117631,3.175309864,6.327145861,3.263471878,42.28,2612632,71.2,53,1764000000,4495000000,81.25470686,1.576011089,22.3,-0.362933785,6.33,3.566,2.655,77.2,,60.91822868,12
2017,Lao PDR,LAO,93.6,92.48614,,,22.78576469,78.08,1000,4.559426827,,6.21940136,28.37706593,128.8680783,-0.967064977,7,,2.52606821,,5.154769897,14.64078045,57.825,,,,0.825478608,1.852096761,,49.448,2829303,67.434,166,4873000000,5667000000,61.74154957,,26.7,0.394011855,5.18,3.27,3.269,6.8,,,9
2017,Latvia,LVA,100,97.10907,4.516028345,22850123871,1.29531002,14.152,1000,0.600210674,9.722330886,1.516199946,0.647970505,110.8520017,0.501099586,1.7,,5.96542788,88.60275269,,,55.526,42.89475218,23.2574022,100.673429,2.930363124,2.947877208,4.14351393,39.734,999649,74.62926829,22,14126000000,17033000000,102.2149268,1.59351134,22.3,0.452953696,3.901,8.72,8.715,100,,,11
2017,Lebanon,LBN,99.85191345,,1.975489196,43680843261,,21.759,500,3.703482523,8.988339076,,1.116948773,118.9993072,-1.027634382,42,,7.76047421,,,,43.092,25.98358926,-0.934874803,124.6015629,4.321352183,2.748536322,4.026679864,37.762,2160129,79.654,19,4026000000,19911000000,45.14057506,4.505139801,20.3,-1.622226834,,10.168,,,,,11
2017,Lesotho,LSO,33.7,,-6.396170934,2059908062,16.69234276,93.831,9800,0.217861839,9.50706222,11.25069046,1.023953524,141.4509021,-0.058279932,7.7,1.710565635,10.2024622,,,,54.207,39.7249208,10.31401745,151.449419,4.447699374,1.17624408,,43.44,918013,53.064,640,1028000000,2066000000,134.1609353,2.270782496,44.2,-0.194125235,,16.447,,38.2,,37.37703511,11
2017,Liberia,LBR,24.2,44.56983,,,31.80023384,133.981,,0.094061564,,26.1470108,8.310032793,180.579023,-0.687493205,15.7,,9.95379543,,,,74.498,,,,12.41963239,-2.617934153,,56.421,2126267,60.553,661,358000000,1089000000,42.67551093,0.94000927,17.7,-0.320534796,8.385,3.065,5.947,0.4,,,14
